,_sa_instance_state,text,datetime,tweet_id,username,id
5820,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fef40>,"@RamboKuntet @igiT_0403 @Leonita_Lestari @masbobby69 Maksudnya, ngomong jokowi 3 periode itu sah2 saja, tdk melanggar hukum. Sama hal nya yg teriak2 Jokowi turun, juga sah2 saja.",15/09/2022,1570303849067581443,purwantoraharjo,5821
5821,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fefa0>,"@PartaiSocmed Menyedihkan sekali era pemerintahan @jokowi sekarang ini, kok malah niat jadi sampe 3 periode, pasti makin banyak korban salah tangkap terutama yang menentang pencalonan jokowi 3 periode ☠️",15/09/2022,1570302177301909507,tarmiziarifm,5822
5822,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a040>,"Jokowi untuk 3 periode gak masalah, ini adalah kebebasan berpendapat sama seperti para kadrun yang menginginkan Jokowi turun adalah kebebasan berpendapat juga .... 👌🏻👌🏼",15/09/2022,1570301830567194625,topuh_max,5823
5823,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a0a0>,Dicintai rakyat begini mantaplah #Jokowi3Periode,15/09/2022,1570301708689084418,Ermowo,5824
5824,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a100>,"Klo melihat ini, nggak salah donk minta #Jokowi3Periode 💪🏻",15/09/2022,1570297188953239552,Ermowo,5825
5825,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a160>,Hidup Jokowi... Jokowi Sampai Mati..! Oke deh kalau gitu Jokowi 3 periode  aja yaaa...🤗😍,15/09/2022,1570295701082611712,Mara_Reborn,5826
5826,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a1c0>,Cukup RT atau QT video² seperti ini untuk menunjukkan bahwa Pak Jokowi dicintai rakyat  #Jokowi3Periode,15/09/2022,1570295281073401856,Ermowo,5827
5827,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a220>,@BiLLRaY2019 @anakranto64 Mau gue ya #Jokowi3Periode  lah 😉,15/09/2022,1570294558742945793,DavidWijaya82,5828
5828,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a280>,Gerindra: Ada Kemungkinan Duet Prabowo-Jokowi di Pilpres 2024   Baca selengkapnya: https://t.co/oeA3PSwCQa   #prabowo #Jokowi3Periode #gerindra #PDIPerjuangan,15/09/2022,1570290787648425986,innindonesia,5829
5829,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a2e0>,"@Gank_Of_Petojo @jokowi Dan bisa 3 periode pastinya..... ngaoahahahahhahaah rakyat ikhlas, karena pakde berani ambil sikap menurunkan BBM.",15/09/2022,1570289368220434432,YustiawanIhsan2,5830
5830,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a340>,@__wantaNKRI Saya ikut katakan 'TIDAK' Tapi kalau oposisi kaing² Jokowi turun kita lawan pakai tagar JKW 3 PERIODE biar mereka kejang²....,15/09/2022,1570289215124152320,salmon_toding,5831
5831,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a3a0>,"Yo ra iso toh Pakde @jokowi. Nanti ditumbangkan mahasiswa kayak Harto. Sudah benar 2 periode, nama harum, sebagian masyarakat senang, yo wis toh? Ana apa? @gibran_tweet  https://t.co/URNeUV0I5L  Pakar Semiotika ITB Acep Iwan Saidi menilai Presiden Jokowi berkeinginan 3 periode.",15/09/2022,1570288954104238080,nak_teri,5832
5832,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a400>,"Mundur selangkah, maju 1000 langkah. 3 periode utk pak @jokowi kami dukung sepenuhnya. https://t.co/2YnYfvXQsp",15/09/2022,1570287075941056514,Abercio_Wiwoho,5833
5833,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a460>,"Sebenarnya aku kurang setuju pak Jokowi lanjut jadi presiden. Namun, melihat kaum oposan selalu minta mundur, tumbangkan dan sejenisnya, aku berubah pikiran. InshaAllah, Jokowi 3 periode.",15/09/2022,1570284273072222213,Dew0W1snu,5834
5834,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a4c0>,"Jokowi Yang di demo, untuk Mundur, Eh malah Anis Fitri Baswe yang Di pecat jadi Gubernur, Senjata makan Tuan Doong nyata Tuhan tidur, Selalu menjaga orang di kehendakinya. #Jokowi3Periode",15/09/2022,1570284029924249601,JokoTin60345003,5835
5835,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a520>,Jangan salahkan Jokowi jika rakyat menginginkan 3 periode 👍👋 https://t.co/eMFMRIb12u,15/09/2022,1570283769407639552,msobri99,5836
5836,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a580>,@yusuf_dumdum Jangan salahkan klau rakyat menginginkan Jokowi 3 periode.,15/09/2022,1570281958718210048,msobri99,5837
5837,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a5e0>,Jokowi...Jokowi...mundur...mundur..!  Tiba-tiba seorang anak berlari dan memeluk kaki Presiden Jokowi  Kalo gw bilang #Jokowi3Periode elo mau apa..? https://t.co/q41E6s6UlJ,15/09/2022,1570281489002287105,BiLLRaY2019,5838
5838,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a640>,@RudiSuhendra8 @S1LOKA Apa alasa bapak mau rezim jokowi ini 3 periode?,15/09/2022,1570280079124738050,Nicetr1010,5839
5839,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a6a0>,"@M45Broo_ Yg ngotot mau jadi Presiden,yakin akan kalah meskipun Jokowi jadi Cawapres apalagi Capres 3 periode.resah jadi nya kaum khilafah",15/09/2022,1570279759950802944,MuhIqbal252,5840
5840,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a700>,"@Leonita_Lestari @masbobby69 Nah..inilah Demokrasi. Ribuan spanduk Jokowi Mundur, para pendukung jokowi gak marah². Karena taat konstitusi. Eh, iseng nulis jokowi 3 periode, kadrun auto panas membarah. 🤣",15/09/2022,1570276406650863618,igiT_0403,5841
5841,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a760>,Manasin kadrun dulu...  Jokowi sampai mati dari Maluku drun... Bukan cuma 3 periode. 🤣🤣🤣 https://t.co/YcQnCEApd9,15/09/2022,1570273746862374912,deditelaumbanu4,5842
5842,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a7c0>,Ternyata Masyarakat di luar Jawa banyak menginginkan Jokowi 3 periode... Bahkan memimpin Indonesia sampai seumur hidup. Namun sayang... Pak Jokowi Taat konstitusi Lur 🙏 #KawalJokowi2024 #RakyatBersamaJokowi,15/09/2022,1570272897046024192,AbankTho2,5843
5843,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a820>,@S1LOKA Kami mau jokowi 3 periode....,15/09/2022,1570271801380597761,RudiSuhendra8,5844
5844,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a880>,"@1ndonesiaku_ Masyarakat wilayah timur mah emang paling"" dah   Di Jawa pd manggil Pakde ke Jokowi Di Papua malah panggil Ayah 😬  Di Jawa pd pengen 3 periode Di Maluku malah bilang sampe mati 😭  Gemblung abis 🤣🤣🤣",15/09/2022,1570268272385478658,RAbdinyo,5845
5845,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a8e0>,"@keuangannews_id Media, atau?????  Jokowi 3 periode",15/09/2022,1570262911507111937,bnasmarmata,5846
5846,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a940>,@yusuf_dumdum kami di Maluku Utara juga sangat ikhlas jika pak Jokowi presiden 3 periode... hidup pk Jokowi.,15/09/2022,1570262042568953856,Ahmad14Tamrin,5847
5847,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368a9a0>,@SisiwittFrida Jokowi sendiri sudah mengatakan tdk ada istilah 3 periode bu.. kenapa sampai sekarang ibu kuatir tentang hal 3 periode ini.. Saya sendiri dan organisasi kamipun akan menolak 3 periode. Tdk perlu kuatir dan takut .,15/09/2022,1570260506539364352,SilalahiIngan,5848
5848,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368aa00>,"@Leonita_Lestari Jokowi 3 periode, pak Ganjar, bu Susi, pak Erick. Semua memerlukan dukungan partai.. Itu fakta.  Tenang kawan, amati. Suara cebong mahal karena telah berhasil mengantarkan pak Jokowi menjabat 2x presiden.. Tetap kerja dan saatnya nanti coblos tahun 2024. https://t.co/CLLAYhtnRq",15/09/2022,1570260434669936643,SahabatSaber,5849
5849,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368aa60>,"#Jokowi3Periode #JokowiPrabowo2024  Rival 2 kali  Kali ketiga kita duetkan ,  Yang setuju retweet  gak setuju aku doa'in t*t*dnya kejepit.   Biar ditumpas habis pengusung khilafah✊ https://t.co/FXH8MkesKE",15/09/2022,1570256406150008835,FaGtng,5850
5850,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368aac0>,Presiden Jokowi tidak ada niat dan minat untuk 3 periode  #Jokowi #BansosBBMRingankanRakyat https://t.co/92eqgA9wZw,15/09/2022,1570255552479100928,biankepo,5851
5851,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368ab20>,"@sankuroZ @SantorinisSun Panda, kita tahu peraturan, UU dan bukan mereka.. Jokowi 3 periode itu harus mengubah UU.",15/09/2022,1570254178139897856,SahabatSaber,5852
5852,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368ab80>,@Rizmaya__ @jokowi Bs dibayangkan kl Jokowi diusung jd Cawapres 2024 yg plg ditakuti Kadrun adalah rumor 3 periode &amp; maju lg jd Cawapres...Saya yakin mrk mkn kalap..amarah mkn membabi buta 🔥🔥🔥,15/09/2022,1570253639524167681,NapiPKS,5853
5853,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368abe0>,@Aryprasetyo85 Buat para kadrun yg benci sekali dengan presiden Jokowi ... Inget kalian bakalan lihat beliau 3 periode...,15/09/2022,1570253467477999619,red1n1earth,5854
5854,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368ac40>,@SantorinisSun kita punya aspirasi #Jokowi3Periode di bilang mereka nyalahin konstitusi tp mereka bilang turunkan jokowi apakah sesuai konstitusi?,15/09/2022,1570251464437805056,sankuroZ,5855
5855,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368aca0>,"Ya boleh setuju atau tidak sih, tapi wacana ini lebih layak diangkat ketimbang 3 periode yg melanggar konstitusi.  Pak @jokowi jadi wakil presiden tidak melanggar UUD 1945.",15/09/2022,1570251046605434880,deswita1804,5856
5856,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368ad00>,Bukan dukung #Jokowi3Periode lagi tp minta jadi presiden selama masih bernafas.   🫣🫣🫣 https://t.co/ZXR5AStwJd,15/09/2022,1570250755285864452,ex_AnakLolina,5857
5857,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368ad60>,"@SantorinisSun Pokoknya Jokowi 3 periode, kalau perlu seumur hidup, jadikan Jokowi Tuhan sesambahan kaum cebong sakalian....",15/09/2022,1570250559558680580,birin_jambi,5858
5858,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368adc0>,"@DaengWahidin2 Pilihan ketiga, Jokowi 3 periode",15/09/2022,1570249277481582592,GunawanTariga16,5859
5859,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368ae20>,@M45Broo_ Kenapa mereka ingin Jokowi hrs 3 periode ?,15/09/2022,1570248050744127489,Irawan15758608,5860
5860,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368ae80>,@Pakde_ian @maryanti_oemar Masalahnya ga lengser2 juga. Berarti Allah mau Jokowi terus bekerja utk Indonesia. Jgn2 malah disuruh 3 periode 🤭,15/09/2022,1570246548789002241,lxchen131,5861
5861,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368aee0>,@deswita1804 @jokowi @PDI_Perjuangan 3 periode yuk..😊,15/09/2022,1570246244555165697,Odhe231,5862
5862,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368af40>,@WinnerWave_ @jokowi Entahlah... akhir2 ini memang pakdhe seperti kehilangan orientasi. Kasus Brigadir J saja kata pangacara KS beliau cuma nato alias no action talk only. Orang2 pada nyinyir koruptor pada dibebasin beliau ga bergeming. Gitu mau 3 periode? Mau wapres? Mimpi...kata saya sih.,15/09/2022,1570244936876064768,rinigrace,5863
5863,<sqlalchemy.orm.state.InstanceState object at 0x7fed2368afa0>,@M45Broo_ kenapa anda takut jokowi tidak 3 periode???😄,15/09/2022,1570244056395186177,henasean,5864
5864,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698040>,"Lanjut #Jokowi3Periode   Negara ini masih butuh @jokowi  Rakyat minta #PresidenTetapJokowi   *yang demo terus aja demo , sampai kadal beranak kampret🤪",15/09/2022,1570243778069528576,FaGtng,5865
5865,<sqlalchemy.orm.state.InstanceState object at 0x7fed236980a0>,@yusuf_dumdum Pamor Jokowi mmg makin menggila... Siapa sih yg gak pak Jokowi 3 periode? Hnylah org yg gak mau maju indonesia ini gak menginginkan Jokowi... Pdhl hny Jokowi yg bs krj dan bukti hasil krjnya sdh trbukti dirasakan rakyat.,15/09/2022,1570242665165524994,DamaskusJamalum,5866
5866,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698100>,Tanggapan Surya Paloh Soal Isu Jokowi 3 Periode hingga Jokowi Jadi Wakil Presiden https://t.co/AL9K6ICX73,15/09/2022,1570242346218061827,Tribun_Solo,5867
5867,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698160>,"@M45Broo_ Yg jelas takut gk bisa korupsi berjamaah lagi... Seenak udelnya saja buat peraturan yg nyusahin rakyat, tp nguntungkan sebagian org saja... Apalagi khadroen bakal gemeteran kalau sampai Jokowi 3 periode. Bisa amsyong... Yg pasti kalau Jokowi 3 periode Indonesia bisa jd sejahtera",15/09/2022,1570241578735923201,ChrisAb85103884,5868
5868,<sqlalchemy.orm.state.InstanceState object at 0x7fed236981c0>,"@Nurhadiismail13 @wulandari_erian JOKOWI 3 PERIODE, its ok dong...",15/09/2022,1570239357822574598,nainggolan001,5869
5869,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698220>,"@Paltiwest @jokowi Ya selesaikan masa tugas. Tp kalo utk 3 periode, sama saja dgn menentang konstitusi/undang undang berlaku, undang undang pasal 7 . Masa rakyat diharuskan melawan undang undang. Apa perlu referendum menjadi 5 kali, demi ambisi?",15/09/2022,1570238493812723712,KhaerulImanudi1,5870
5870,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698280>,"Kalau angkat wacana 3 periode, pasti mereka akan menyerang karena melanggar konstitusi.  Tapi kalau angkat wacana Pak @jokowi Wakil Presiden 2024 - 2029 yg diusung oleh @PDI_Perjuangan sendirian, semua lawan politik langsung blingsatan.  Udah yakin menang. Siapapun Presidennya",15/09/2022,1570237553445580805,deswita1804,5871
5871,<sqlalchemy.orm.state.InstanceState object at 0x7fed236982e0>,@M45Broo_ Bukan takut tp krn porsi kue nya sedikit mangkanya klo jokowi 3 periode amsyong,15/09/2022,1570237201807708160,AvianKharisma,5872
5872,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698340>,"Saat ini Jokowi begitu populer &amp; telah mencapai puncak kecintaan seluruh rakyat Indonesia dari Sabang sampai Merauke  Kalau boleh 3 periode, Jokowi akan menang pemilu dgn suara 70-80%  Pilpres berikut siapapun yg ditunjuk &amp; diendorse beliau,dipastikan akan menang Siapakah itu?😊 https://t.co/q6OPW6HkXZ",15/09/2022,1570236808461717505,ChrisJ_2211,5873
5873,<sqlalchemy.orm.state.InstanceState object at 0x7fed236983a0>,"@M45Broo_ Yang takut paling pendukung ganjar,   karena 3 periode tidak bertentangan dengan UUD maka boleh Pak Jokowi / Pak SBY nyalon nanti",15/09/2022,1570236684889128961,veroaktivis,5874
5874,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698400>,@M45Broo_ @rethiesri Kadrun makin blangsak ...kalo pa jokowi maju 3 periode ..,15/09/2022,1570236123070464000,OmSky6,5875
5875,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698460>,@gaksukanekoneko @jokowi Bukan cuma 3 periode .. tapi seumur hidup jadi presiden lu dah oke 😂 deal,15/09/2022,1570235408151355393,JenokAljhirez01,5876
5876,<sqlalchemy.orm.state.InstanceState object at 0x7fed236984c0>,"Surya Paloh: Nggak Ada itu Jokowi Mau 3 Periode, Apalagi Mau Jadi Wakil Presiden https://t.co/fvwndo2FFl",15/09/2022,1570234740309102592,tribunnews,5877
5877,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698520>,@GarengHallu Mari kita suarakan secara lantang Jokowi 3 Periode,15/09/2022,1570234284124020736,caklis4,5878
5878,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698580>,"@Paltiwest @jokowi Ada segelintir orng teriak Jokowi mundur, tapi jutaan orng mau 3 periode..",15/09/2022,1570230804017737728,sunggu66,5879
5879,<sqlalchemy.orm.state.InstanceState object at 0x7fed236985e0>,@SisiwittFrida @Pejuang19875123 @sihol72 @barasultan048 @jokowi @mohmahfudmd @SimbokeSarah @SuhartiniTaurus @JokowiMrakyat @JokowiVibes @RakyatdanJokowi @BobElTor @Gembul99999 @EllyKoro Yg teriak Jokowi mundur tdk melanggar konstitusi Bgt ada yg teriak Jokowi 3 periode melanggar konstitusi Ibu belajarny di mana trus titel yg berderet itu beli di mana. Pemahaman ibu tdk sesuai dgn titel itu,15/09/2022,1570229371251879936,Hasanudin,5880
5880,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698640>,"@M45Broo_ Ya sudah biar enak pak Jokowi 3 periode bila perlu presiden seumur hidup,gimana?sok gak apa-apa, rakyat manut dan nurut paling kalo yang demonstrasi juga di bubarkan atau tembak gas air mata,walau kontitusi mengatakan jabatan Presiden dua periode. Monggo ....😎",15/09/2022,1570229274099200001,MohammadHamdi12,5881
5881,<sqlalchemy.orm.state.InstanceState object at 0x7fed236986a0>,@jokowi Jgn lupa kunjungi kantong-2 suara lain...spy bisa lanjut 3 periode,15/09/2022,1570225551335628800,MbahDar96244784,5882
5882,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698700>,"@alextham878 Aku wong goblok,tapi aku ngerti,pak jokowi ndak gelem 3 periode.... Tapi biasane wong sing gak percoyo iku biasane sering ngapusi.....😁😁😁😁",15/09/2022,1570225523087011841,ekoyuwono58,5883
5883,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698760>,"hmm jadi berpikir, apa mungkin pak Jokowi ini bakal bikin partai baru? Karena jika masa jabatannya tidak lanjut menjadi 3 periode dan tahta ketum pindah ke pewaris tahta, apa iya pak jokowi ini masih mau jadi pegawai partai?",15/09/2022,1570222910102736896,lentodaw,5884
5884,<sqlalchemy.orm.state.InstanceState object at 0x7fed236987c0>,"seharusnya sama2 3 periode, Jokowi sbg presiden dan mereka ngoposisi  3 periode",15/09/2022,1570220612693688320,PentholKoreq,5885
5885,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698820>,@b_nurillbayok Kalo stafsus Jokowi jangan ya.. lagi diusahakan 3 periode.  wkwkwkwkwk,15/09/2022,1570219778434043904,bkapal04,5886
5886,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698880>,@officialMKRI ini partai baru yg akan mengusung pak @jokowi 3 periode?,15/09/2022,1570219687140786176,SahabatGuru165,5887
5887,<sqlalchemy.orm.state.InstanceState object at 0x7fed236988e0>,"@EllyKoro @SisiwittFrida @Pejuang19875123 @sihol72 @barasultan048 @jokowi @mohmahfudmd @SimbokeSarah @SuhartiniTaurus @JokowiMrakyat @JokowiVibes @RakyatdanJokowi @BobElTor @Gembul99999 Kita sih dukung yg terbaik aja om. Lanjut 3 periode bagus, di ganti juga gpp, yg penting penerusnya tetap nasionalis dan bisa bikin Negara terus maju.👍",15/09/2022,1570218369823182848,su_santoso,5888
5888,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698940>,@M45Broo_ Jika Jokowi 3 Periode mrk akan Busung Lapar,15/09/2022,1570218369214971904,bejokdi,5889
5889,<sqlalchemy.orm.state.InstanceState object at 0x7fed236989a0>,@NurShol76190440 @jokowi @helmifelis Jika Allah menghendaki Jokowi 3 periode bisa apa kita..?,15/09/2022,1570217694636679168,pakdhe_mu,5890
5890,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698a00>,"@SisiwittFrida @Pejuang19875123 @sihol72 @barasultan048 @jokowi @mohmahfudmd @SimbokeSarah @SuhartiniTaurus @JokowiMrakyat @JokowiVibes @RakyatdanJokowi @BobElTor @Gembul99999 @EllyKoro Halo oma,kalau ada orang teriak Jokowi lengser,kaum anda bilang itu adalah demokrasi,ketika ada yang meneriakkan Jokowi 3 periode anda bilang  melanggar konstitusi?  Oma Sehat?",15/09/2022,1570217163641978880,SAPAR752,5891
5891,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698a60>,"08.02 #BeritaSONORA - Wacana Jokowi Boleh Jadi Cawapres 2024, Demokrat Bandingkan saat SBY Ditawarkan 3 Periode Presiden   https://t.co/icCnzfSQGK",15/09/2022,1570216586472206338,SonoraFM92,5892
5892,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698ac0>,"Wacana Jokowi Boleh Jadi Cawapres 2024, Demokrat Bandingkan saat SBY Ditawarkan 3 Periode Presiden   https://t.co/kLJr2DjLo3",15/09/2022,1570216129150451713,tribunnews,5893
5893,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698b20>,Pak Jokowi 3 periode keinginan Rakyat wakil Presiden Pak Prabowo. Setuju saudaraku dari Maluku Papua dan Sulut ??,15/09/2022,1570213428173893632,Rogerma37137317,5894
5894,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698b80>,Setuju bila Pak Jokowi 3 Periode Pak Prabowo wakil Presisiden 2024 ??,15/09/2022,1570212404033880065,Rogerma37137317,5895
5895,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698be0>,Pak Jokowi 3 periode keinginan Rakyat Indonesi Pak Prabowo Cawapres,15/09/2022,1570211898087604224,Rogerma37137317,5896
5896,<sqlalchemy.orm.state.InstanceState object at 0x7fed23698c40>,"@sihol72 @dachyarpatria @SisiwittFrida @Pejuang19875123 @barasultan048 @jokowi @mohmahfudmd @SimbokeSarah @SuhartiniTaurus @JokowiMrakyat @JokowiVibes @RakyatdanJokowi @BobElTor @Gembul99999 Kalau Jokowi 3 periode, bemokaratan bakal meriang.😆😆",15/09/2022,1570211116806209537,EllyKoro,5897
