,_sa_instance_state,datetime,text,tweet_id,id,username
3834,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932ba00>,04/11/2022,Hebatnya pak Jokowi kita Andai saja bisa 3 periode beliau lah yg PALING IS THE BEST👍,1588452546943025155,3835,tajjo_Dayak
3835,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932ba60>,04/11/2022,@TxtdariHI paul biya✅ vladimir putin✅ kim jongun✅ alexander lukashenko✅ xie jinping✅ benjamin netanyahu✅ jokowi 3 periode? xixixi,1588433931954946048,3836,orrshktse
3836,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bac0>,04/11/2022,"Presiden Jokowi menegaskan dirinya menolak usulan perpanjangan masa jabatan presiden 3 periode. Hal itu disampaikan oleh Jokowi dalam pertemuan dengan sejumlah pemimpin redaksi di Istana Kepresidenan  ""Saya kan sudah bolak-balik jawab, mau jawab apa lagi?"" kata dia. https://t.co/ubjmyeLtJt",1588432088847757312,3837,tatarenita15
3837,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bb20>,04/11/2022,Hai... Saya ada di TikTok 🙏❤️🇮🇩 #Salam3Periode #Jokowi3Periode #JokowiTerbaik #KrisyantoYenOni https://t.co/ufTi3G54IN,1588429704268492800,3838,KrisyantoOni
3838,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bb80>,04/11/2022,JOKOWI BELUM SELESAI DI 2024 Dia masih akan memimpin Indonesia!!! #salam3periode #Jokowi3Periode #JokowiTerbaik #KrisyantoYenOni https://t.co/3NYkdRAlnS,1588424947218927616,3839,KrisyantoOni
3839,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bbe0>,04/11/2022,@boleh_merokok Jokowi 3 periode,1588416230738001924,3840,Jokotol7
3840,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bc40>,04/11/2022,"Presiden Jokowi menegaskan dirinya menolak usulan perpanjangan masa jabatan presiden 3 periode. Hal itu disampaikan oleh Jokowi dalam pertemuan dengan sejumlah pemimpin redaksi di Istana Kepresidenan  ""Saya kan sudah bolak-balik jawab, mau jawab apa lagi?"" kata dia. https://t.co/6zGKI2fngA",1588388302108835840,3841,tatarenita15
3841,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bca0>,04/11/2022,"@Kanjeng2022 Agreed. Kalo bisa 3 periode, gua pilih @jokowi jadi presiden lagi. Real berangkat dari kalangan bawah, bahasanya ga pernah tinggi2, baju always kemeja putih yg itu itu saja bentuknya, ga banyak tingkah. Best president ever❤",1588386217670094848,3842,BaiqIlaa
3842,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bd00>,04/11/2022,@DokterTifa Ibu lebih Jokowi dari Jokowi ? Wkwkkw Jokowi aja bilang ga bakal 3 periode wkwkwk .. maksa amat sih Bu wkwkkw,1588384193846792192,3843,WLYfernandoLiu
3843,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bd60>,04/11/2022,"@KompasTV gila aturan apa ini mau nonton tv aja harus beli perangkat, iya klu punya duit beli beres aja ngtang tiap hari 10rb, parah ini bnr, ga bisa itu jokowi 3 periode???, biar ancur sekakalian!",1588373454931517440,3844,bintangnew02
3844,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bdc0>,04/11/2022,Hidup Jokowi 3 Periode,1588359336270536704,3845,212bowie
3845,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932be20>,03/11/2022,@RamliRizal Makanya kita pertahankan Jokowi 3 periode biar hutang cepat bertama selangit biar pendukungnya senang dan berdendang diatas penderitaan rakyat negara hancur,1588301745129918464,3846,RamlyRukiah
3846,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932be80>,03/11/2022,"Berita isinya perselingkuhan mulu dah. Yang berfaedah dikit napa, kek dpr usulkan Jokowi 3 periode misal",1588249486513434625,3847,Sepatugilang2
3847,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bee0>,03/11/2022,@Lentera1568 SP Lempar Isu Pemakdzulan Jokowi SP Yang Wacanakan Presiden 3 Periode Tapi Yang Babak Belur Presiden Jokowi,1588204333967212545,3848,alex_hunter146
3848,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bf40>,03/11/2022,@VICE_ID Takut jokowi 3 periode,1588200425857388544,3849,monsterswasta
3849,<sqlalchemy.orm.state.InstanceState object at 0x7f88a932bfa0>,03/11/2022,"@Iyal90431410 Cuma bedebah yg bilang Presiden Jokowi  gagal… jumlah mereka cuma seupil &amp; layak diabaikan. Semoga ada referendum yg bisa membuat beliau  lanjut 3 periode, spy  semua kadrun frustrasi &amp; bunuh diri masal..: 😂😂🤪🤪",1588199997384032257,3850,sartini_ratna
3850,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a040>,03/11/2022,"@jek___ kemaren malem mimpi Jokowi 3 periode, wakilnya Puan Maharani.",1588191766448336896,3851,gakadagunanya_
3851,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a0a0>,03/11/2022,"@HelmiFelis_ Cuma bedebah yg bilang Presiden Jokowi  gagal… jumlah mereka cuma seupil &amp; layak diabaikan. Semoga ada referendum yg bisa membuat beliau  lanjut 3 periode, spy  semua kadrun frustrasi &amp; bunuh diri masal..: 😂😂🤪🤪 https://t.co/oSRNtMqrOG",1588168723403509760,3852,danyharto
3852,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a100>,03/11/2022,@SantorinisSun #Jokowi3Periode . Pak @ListyoSigitP  @Kepolisian_RI akankah para perusuh akan di beri Ijin buat Koar2?,1588165094566809600,3853,JafYaya2150
3853,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a160>,03/11/2022,@JobPaul01968176 @Jimhowa68127711 @GunRomli @aniesbaswedan itu ijin terbit setelah ngajuin ijin baru lewat OSS. OSS itu aplikasi perijinan kementrian Bkpm . Menteri bkpm itu yg sĺl teriak jokowi 3 periode,1588157938862260227,3854,AsliArmed
3854,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a1c0>,03/11/2022,"@CahRukan @DokterTifa Ekonomi meroket ya bong dan hebat jokowi bisa 3 ,4,5 periode harga mate",1588157549550837761,3855,Nurfatm56604604
3855,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a220>,03/11/2022,"@pepayatumis1 @endelz5 @Sedangaktf @Dandhy_Laksono @ListyoSigitP Teriak Papua Merdeka = makarrrr Teriak Khilafah = Radikal musuh Pancasila Teriak Jokowi 3 Periode = Itu Demokrasi  Padahal ketiganya sma"" Melanggar UU 🤣👌",1588148059447660546,3856,herman1702
3856,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a280>,03/11/2022,"Wah Kerja Yg Bagus Pak @jokowi Indonesia Bisa Menaikkan Nilai Rupiah Dalam Waktu Yg Sangat Singkat Ini Hrus Masuk Ke Guinness World Record Pak  2 Periode Aja Udh Bisa Naikin Gini, Klau Prlu Sampai 3 Periode Deh Pak, Klau Prlu Selamanya Aja Dh Pak @jokowi   kebaya berwarna merah https://t.co/nHGWuhYS5x",1588142127552155648,3857,salmanaf26_
3857,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a2e0>,03/11/2022,"@detikcom Pesulap merah, Perempuan berkebaya merah.  Sudah jelas ini, jokowi 3 periode😁",1588104831679401984,3858,089_rok
3858,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a340>,03/11/2022,@DaengWahidin2 😂😂😂😂 kadrun barbar peminum kencing onta suka bgt demo ya..?!! Heran saiya #Jokowi3Periode saja akh,1588092600220758016,3859,ParwantoAgus2
3859,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a3a0>,03/11/2022,@jansen_jsp Bodo amat. Pribumi yg waras dan cerdas pasti pilih pribumi. Kritik juga tu rijik CS yg triak triak umat Islam bersatu bla blaaa kalian boleh dan bebas triak turunkan Jokowi. Kita triak #Jokowi3Periode kalian kaing kaing,1588092202508382209,3860,ParwantoAgus2
3860,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a400>,03/11/2022,Pemilu tetap dilaksanakan pada 2024 dan berkomitmen untuk tidak ada penundaan dan Presiden Jokowi menaati konstitusi untuk menolak jabatan 3 periode  #Jokowi  #IndonesiaMaju https://t.co/91ozgAKedA,1588091357780135937,3861,DidiJumi
3861,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a460>,03/11/2022,@DokterTifa dokter kelas pira bukan nya ngurusin pasien malah ngurus fitnah. jgn dungu donk negara ini ada legislasi tuh DPR di sono banyak parpol kadrun bercokol  Jokowi berkali-kali kali klarifikasi bilang 3 periode akan menampar muka saya   Masa dokter kadrun gak nyimak?  atau emang dungu,1588087493877907457,3862,UgeugL
3862,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a4c0>,03/11/2022,@catuaries dan jokowi kan bisa 3 periode.,1587996393368522752,3863,reddlngt0n
3863,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a520>,03/11/2022,@prasetyo_putraa @wilsonsitorus @Okirenggaa Njir jokowi 3 periode,1587993887255453697,3864,OktafianLFC
3864,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a580>,03/11/2022,@DaengWahidin2 Jokowi 3 Periode !!!!!!,1587989012639162368,3865,yudiistiono09
3865,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a5e0>,02/11/2022,@DeltaStore2020 @ruhutsitompul Saya setuju #Jokowi3Periode,1587946999092871168,3866,mulyadimalang
3866,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a640>,02/11/2022,"@panca66 @msaid_didu Itu dulu yang ngeroyok kemungkinan besar dari gerombolan backing-an dia sendiri. Dia dihajar sambil diteriakin ""penghianat"" karena waktu itu dia sempet nolak wacana jokowi 3 periode.",1587938334130962433,3867,TonyBlank19
3867,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a6a0>,02/11/2022,Pokoknya @jokowi 3 periode. Sebaiknya biar tidak melanggar UU pemilu cukup 2 periode dan penggantinya @ganjarpranowo yang akan meneruskan pembangunan Indonesia berkelanjutan 🇲🇨 https://t.co/uc6NoRKqbl,1587884882012708865,3868,LekKacung
3868,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a700>,02/11/2022,@DaengWahidin2 JOKOWI 3 PERIODE BIAR KADRUN SEMAKIN GILA   https://t.co/gF9yWWMWhz,1587838010376482819,3869,DayakMaju
3869,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a760>,02/11/2022,@ahmad_sahri1979 @FirzaHusain Wkwkwk siapa ganjaris..?!! Ane mau #Jokowi3Periode drun.,1587837551808610304,3870,ParwantoAgus2
3870,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a7c0>,02/11/2022,"@jokowi Pak, saya dukung bpk jadi sekjen pbb. Daripada bpk hrs maksa 3 periode.",1587813056784248832,3871,RezimBokek
3871,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a820>,02/11/2022,"@Muhammad_Saewad Ganjar,puan berat lawan Anies,ya jalan satu satunya ya Jokowi 3 periode",1587797184325758977,3872,dewa88058386
3872,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a880>,02/11/2022,@pn7l7h Tapi Pak Jokowi dan Bu Megawati dah janji sama Pak Prabowo 🫣  Rakyat mah minta Jokowi 3 periode 🤪,1587787507688931329,3873,Paltiwest
3873,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a8e0>,02/11/2022,"Kalau rakyat gak ngamuk, Jokowi pasti 3 periode lalu seumur hidup. Sialnya negara ini ya?",1587781343194513408,3874,reformasimental
3874,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a940>,02/11/2022,@Ghurem2 Tuh jokowi mau 3 periode itu kan makar konstitusi.apa reaksi kalian anjing anjing rezim🤭,1587772548946616321,3875,RinalDelapanen2
3875,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933a9a0>,02/11/2022,@DokterTifa salam 3 periode Bapak Jokowi,1587765222173216768,3876,irwantoear12
3876,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933aa00>,02/11/2022,@radiefrmadna @luthfimzhr @idextratime @BVBBuzz @rodrigosantono jokowi 3 periode mas🙏,1587748588804710400,3877,slalusalaah
3877,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933aa60>,02/11/2022,"@OposisiCerdas bagus dan wajar, walaupun sy tidak menyukai rezim pak Jokowi bagus dia sadar geopolitik apalagi Situasi iran mau serang US, korut roketnya udh deket sm pulau korsel dan xijingping periode ke 3 dan menjanji kan ""security"" untuk seluru cina bahkan dunia",1587686929495048193,3878,let_mebear_arms
3878,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933aac0>,02/11/2022,"@vvotanet Ya karena emng wajib di dukung demi keberlangsungan hidup ngidol ,kalau kaga ada yg dukung trus gen lama pada grad ,trus mau dukung siapa ? Masa dukung Jokowi 3 periode",1587677149334413312,3879,rskynurhidayat1
3879,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933ab20>,02/11/2022,@DokterTifa Klw uu membolehkan saya sangat setuju jokowi 3  periode....biar org2 kaya anda @dr tifu gila berkepanjangan,1587638533606764544,3880,dewisuispuspa
3880,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933ab80>,02/11/2022,@Nicho_Silalahi Jokowi 3 periode...yeesss!!!,1587636902563172352,3881,MasKript
3881,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933abe0>,02/11/2022,"@PolJokesID dibawah mentri bumn erik tohir pertamina jadi semakin keren dan maju, toilet spbu jadi gratis dan harga bbm pun dinaikan agar bisa bersaing dengan shell. #eriktohirpresiden2024 #jokowi3periode",1587634987171344384,3882,Pascaa66
3882,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933ac40>,02/11/2022,@alvinlie21 Shell jual rugi untuk menghancurkan pertamina 😡 Disokong dananya oleh elit global murid george soros 😡 Mari dukung jokowi 3 periode agar bisa mengatasi ini 😌,1587611990419066881,3883,noviankristanto
3883,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933aca0>,01/11/2022,"@DokterTifa anda n kelompok anda slalu Dengungkan 3 periode, omongmu adalah doa. Dijabanin jokowi ngamuk",1587594334463225857,3884,pujangg36969369
3884,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933ad00>,01/11/2022,@abu_waras 😂😂😂 kadrun barbar peminum kencing makin galau saja berbagai cara culas dan picik di pakai. Dari 2014 triak lengsar lengser ternyata otak kadrun yg lengser😀😀 #JokowiPresidenku  #Jokowi3Periode #JokowiTerbaik,1587593838801321984,3885,ParwantoAgus2
3885,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933ad60>,01/11/2022,"@Bagol91375512 @Zadin27722493 @alisyarief Stop Provokasi, Sejak kapan Jokowi minta 3 Periode? beliau sangat menghormati konstitusi ! 2 Periode Beliau berhasil membangun daerah dari desa sampe Kota dan itu terbukti masyarakat sdh merasakan dampaknya !",1587580176770433024,3886,conceplt
3886,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933adc0>,01/11/2022,Sekarang muncul wacana 3 periode. Sudah dipastikan agenda utama mereka adalah men-cinakan Indonesia. Jangan sampai Indonesia seperti itu. Saatnya rakyat Indonesia bersatu. Menolak wacana 3 periode bahkan kalau bisa turunkan jokowi saat ini juga.,1587492198857441280,3887,Ciplukan06
3887,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933ae20>,01/11/2022,"@Zadin27722493 @alisyarief Jokowi minta 3 periode karena dalam 2 periode masih gagal, program-programnya belum tercapai. Program keluarga hebat.",1587480961000042497,3888,Bagol91375512
3888,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933ae80>,01/11/2022,"@merdekadotcom Kalau begitu, Bapak mestinya fokus ke Perjuangan Jokowi 3 Periode. Daripada Nyapres tapi nggak punya misi sendiri, cuma mdompleng ketenaran oran lain !!",1587468022804979712,3889,PemulaSekali
3889,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933aee0>,01/11/2022,@boluuberry pilih jokowi jo 3 periode,1587464291372105728,3890,adorexcult
3890,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933af40>,01/11/2022,"Kesana buat deklarasi ""Jokowi 3 Periode"" lagi kali ya ⁉️  https://t.co/F3pYMu00H2",1587463532219863040,3891,EdiKeceput2
3891,<sqlalchemy.orm.state.InstanceState object at 0x7f88a933afa0>,01/11/2022,@el_wjj jokowi 3 periode,1587459514563190784,3892,ursugarcandyyy
3892,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347040>,01/11/2022,Yang biayai kemendagri atau go Dutch  Mahasiswa dan rakyat tidak akan tinggal diam kalau paksakan Jokowi 3 periode,1587435379845890049,3893,HamzaRasyidi
3893,<sqlalchemy.orm.state.InstanceState object at 0x7f88a93470a0>,01/11/2022,@pnsdaerahjelata Hak ASN sultan? Jokowi 3 periode kalo gitu,1587412893129404416,3894,MustBeUssss
3894,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347100>,01/11/2022,"Terus terang, kami berharap Jokowi 3 periode saja, dgn wakil pak Prabowo. Pasti banyak yg protes dan kesal.  Namun, kami yakin Itu hanya sebentar. Paling penting Indonesia akan lebih stabil...",1587406511164493824,3895,BambangDj40
3895,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347160>,01/11/2022,"@kr1t1kp3d45_pro Menurut saya sih tetap akan berjalan dan presiden pertama yang berkantor disitu ya Jokowi. Mengapa? Dengan berbagai macam dalih, terutama Covid yang tidak berujung selama rezim ini tetap bercokol,mobilitas rakyat akan dibatasi,pilpres akan ditiadakan, MPR angkat Jokowi 3 periode.",1587390176925319169,3896,Mr_Hendra_H
3896,<sqlalchemy.orm.state.InstanceState object at 0x7f88a93471c0>,01/11/2022,"Ini APDESI yg 29 Maret 2022 lalu mendeklarasikan Jokowi 3 periode, kuduga ujung2-nya deklarasi 3 periode lagi kali ya ⁉️  https://t.co/F3pYMu00H2",1587386547493818368,3897,EdiKeceput2
3897,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347220>,01/11/2022,"@deditelaumbanu4 Klu cuma lanjutkan, jokowi 3 periode gitu saja Repot",1587383740095156224,3898,Soeharsono8
3898,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347280>,01/11/2022,@Miduk17 Gw lbh takut jokowi jd presiden 3 periode dr pd kiamat,1587377992379924480,3899,StefhanieQueen
3899,<sqlalchemy.orm.state.InstanceState object at 0x7f88a93472e0>,01/11/2022,@cakimiNOW Mudah mudahan bukan usulin jokowi 3 periode lagi,1587362412751384577,3900,Ardy477
3900,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347340>,01/11/2022,"@kurawa Kalo gw akun gede kaya Lo kur, mending gw bikin gerakan Jokowi 3 periode, Indonesia masih butuh pemimpin seperti Jkw, alasannya ya karena kondisi global yg masih rawan lalu masih berjuang selepas pandemi dll... Masih butuh sosok jenius pak Jokowi buat nahkodai negara ini",1587356302828675073,3901,SOLIDUM7
3901,<sqlalchemy.orm.state.InstanceState object at 0x7f88a93473a0>,01/11/2022,yang menggebu dan menuding itu anda. Pak @jokowi jelas tolak 3 periode.  https://t.co/2t7fAXU58v,1587336054612275201,3902,herman_chou73
3902,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347400>,01/11/2022,"@DokterTifa Kasian pakai jilbab, tapi hatinya selalu membeci org, mengitnah org, blg mau 3 periode dstt, padahal jelas2 jokowi sudah kompres patuh kepada aturan. Udh siap ya buk nanti diminta pertanggungjawaban??? Tapi kadrun mana mikir itu, yg oenting duniawi,yg penting fitnah aja dulu",1587330943714758656,3903,RevanaRena
3903,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347460>,01/11/2022,"pak Jokowi itu gak minat 3 periode krn visinya Internasional, bukan lagi nasional...ambisinya sudah tinggi, jadi Sekjen PBB  dia hanya ingin tongkat estafet di nasional ini ada di tangan org yg benar, supaya legacynya bisa diteruskan,"" tulis @Dennysiregar7 https://t.co/a7fjlroo0M",1587321887205765121,3904,ocongBoyy
3904,<sqlalchemy.orm.state.InstanceState object at 0x7f88a93474c0>,01/11/2022,APA URGENSINYA SAMPAI HARUS MENGUMPULKAN BEGITU BANYAK ... KEPALA DESA ?? masih ingatkah anda tentang apdesi yg dukung JokOWI 3 PERIODE beberapa waktu lalu   #tolak3periode #apdesi #LANYALLA   https://t.co/3EgirF8jCH,1587321887029620736,3905,LaNyallaAcademy
3905,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347520>,01/11/2022,@cakimiNOW Hahaha ini orang yg ikut mendukung jokowi 3 periode itu kan?,1587321727214026752,3906,akuwong3
3906,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347580>,01/11/2022,@Miduk17 Kenapa sibuk Kampanyekan Jokowi?mau 3 periode ?,1587320360512688128,3907,dewa88058386
3907,<sqlalchemy.orm.state.InstanceState object at 0x7f88a93475e0>,01/11/2022,@evylagi @fajartujuhbelas evylagi = jokowi 3 periode,1587299333120348161,3908,plumbinq
3908,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347640>,01/11/2022,"Soal Isu Jokowi 3 Periode, Ganjarist Pendukung Gubernur Jateng Ingin Adu Domba Ganjar dan Presiden  #Jokowi #GanjarPranowo https://t.co/E90LhZVvMl",1587292909136551937,3909,Kilat_com
3909,<sqlalchemy.orm.state.InstanceState object at 0x7f88a93476a0>,01/11/2022,@M45Broo Mending pak Jokowi 3 periode 🤣 https://t.co/Pj1yXhvzju,1587279885558747137,3910,Fikri8Khaerul
3910,<sqlalchemy.orm.state.InstanceState object at 0x7f88a9347700>,01/11/2022,APDESI Bakal Deklarasi Dukung Jokowi 3 Periode Setelah LebaranKlik untuk baca: https://t.co/ZJznNkdZ7E   Apakah 6.000 kepala desa yang dijadwalkan mengunjungi IKN nanti akan melanjutkan deklarasi 3 periode yang belum dilakukan setelah lebaran 2022 ? Wait and see.,1587264931669323776,3911,RadarKorupsi
